AppID,Recommendations,Estimated owners,Average playtime forever,Average playtime two weeks,Median playtime forever,Median playtime two weeks,Peak CCU
1209040,0,500000 - 1000000,341,17,84,28,221
1209060,0,0 - 20000,0,0,0,0,0
1209080,0,0 - 20000,0,0,0,0,0
1209140,192,0 - 20000,0,0,0,0,5
1209160,0,0 - 20000,0,0,0,0,0
1209170,0,0 - 20000,0,0,0,0,0
1209190,0,0 - 20000,0,0,0,0,0
1209200,0,0 - 20000,0,0,0,0,0
1209300,0,0 - 20000,0,0,0,0,0
1209330,0,0 - 20000,0,0,0,0,0
1209360,0,0 - 20000,25,0,25,0,2
1209410,457,20000 - 50000,72,0,72,0,7
1209430,0,0 - 20000,0,0,0,0,0
1209440,0,0 - 20000,0,0,0,0,0
1209450,0,0 - 20000,0,0,0,0,2
1209490,2566,200000 - 500000,120,0,117,0,14
1209510,0,0 - 20000,0,0,0,0,0
1209520,0,0 - 20000,0,0,0,0,0
1209570,0,0 - 20000,0,0,0,0,0
1209610,0,0 - 20000,0,0,0,0,0
1209650,0,0 - 20000,0,0,0,0,0
1209720,0,0 - 20000,0,0,0,0,0
1209740,0,0 - 20000,0,0,0,0,0
1209750,0,50000 - 100000,0,0,0,0,2
1209760,0,0 - 20000,0,0,0,0,0
1209770,181,20000 - 50000,0,0,0,0,0
1209790,0,0 - 0,0,0,0,0,0
1209860,0,20000 - 50000,0,0,0,0,1
1209910,0,0 - 20000,0,0,0,0,0
1209950,0,0 - 20000,0,0,0,0,1
1209980,0,0 - 20000,0,0,0,0,0
1209990,130,0 - 20000,0,0,0,0,1
1210010,0,0 - 20000,0,0,0,0,0
1210030,1259,100000 - 200000,0,0,0,0,5
1210060,0,0 - 20000,0,0,0,0,0
1210110,540,0 - 20000,98,0,104,0,1
1210150,0,0 - 20000,216,0,306,0,2
1210220,0,0 - 20000,0,0,0,0,0
1210230,117,20000 - 50000,283,0,283,0,0
1210250,0,200000 - 500000,107,0,122,0,32
1210260,0,50000 - 100000,0,0,0,0,0
1210320,10305,500000 - 1000000,352,399,260,399,243
1210330,0,0 - 20000,0,0,0,0,0
1210340,0,0 - 20000,0,0,0,0,0
1210380,0,0 - 20000,0,0,0,0,1
1210470,0,0 - 20000,0,0,0,0,2
1210490,0,0 - 20000,0,0,0,0,0
1210530,0,0 - 20000,0,0,0,0,0
1210540,0,0 - 0,0,0,0,0,0
1210550,0,0 - 20000,25,25,25,25,0
1210570,0,0 - 20000,0,0,0,0,0
1210590,0,20000 - 50000,0,0,0,0,0
1210610,199,50000 - 100000,0,0,0,0,0
1210620,0,0 - 20000,0,0,0,0,0
1210640,0,0 - 20000,0,0,0,0,0
1210650,0,0 - 20000,0,0,0,0,0
1210660,0,0 - 20000,0,0,0,0,0
1210670,0,0 - 20000,0,0,0,0,0
1210680,0,20000 - 50000,0,0,0,0,0
1210700,0,0 - 20000,0,0,0,0,0
1210740,0,0 - 20000,0,0,0,0,0
1210770,0,50000 - 100000,0,0,0,0,0
1210780,0,0 - 20000,0,0,0,0,0
1210790,0,0 - 20000,0,0,0,0,0
1210800,119,0 - 20000,0,0,0,0,1
1210830,0,0 - 20000,0,0,0,0,0
1210850,0,0 - 20000,0,0,0,0,0
1210880,0,0 - 20000,0,0,0,0,0
1210910,0,0 - 20000,0,0,0,0,0
1210930,0,0 - 20000,0,0,0,0,0
1210960,0,0 - 20000,0,0,0,0,0
1210970,0,0 - 20000,0,0,0,0,0
1211020,7190,500000 - 1000000,398,52,588,88,1131
1211050,0,0 - 20000,0,0,0,0,0
1211060,0,0 - 20000,0,0,0,0,0
1211070,0,0 - 20000,0,0,0,0,0
1211100,0,0 - 20000,0,0,0,0,0
1211110,151,0 - 20000,443,0,443,0,0
1211120,0,0 - 0,0,0,0,0,0
1211160,0,0 - 20000,0,0,0,0,0
1211180,0,0 - 20000,0,0,0,0,0
1211230,0,0 - 20000,0,0,0,0,0
1211240,0,0 - 20000,0,0,0,0,0
1211250,0,0 - 20000,0,0,0,0,0
1211270,0,0 - 20000,0,0,0,0,0
1211320,0,0 - 20000,0,0,0,0,0
1211350,0,0 - 20000,0,0,0,0,0
1211360,603,50000 - 100000,20,0,30,0,0
1211370,0,0 - 20000,0,0,0,0,0
1211390,0,0 - 20000,0,0,0,0,0
1211420,0,0 - 20000,0,0,0,0,0
1211490,0,0 - 20000,0,0,0,0,0
1211540,0,0 - 20000,0,0,0,0,1
1211600,863,100000 - 200000,170,170,170,170,2209
1211610,0,0 - 20000,0,0,0,0,0
1211630,2807,100000 - 200000,534,64,334,64,339
1211640,0,0 - 20000,0,0,0,0,0
1211650,0,0 - 20000,0,0,0,0,0
1211700,0,0 - 20000,0,0,0,0,0
1211710,0,0 - 20000,0,0,0,0,0
1211730,0,0 - 20000,0,0,0,0,0
1211740,0,0 - 20000,0,0,0,0,0
1211780,0,0 - 20000,0,0,0,0,0
1211790,0,0 - 20000,0,0,0,0,1
1211800,0,0 - 20000,0,0,0,0,0
1211830,133,0 - 20000,0,0,0,0,1
1211930,0,0 - 20000,275,0,450,0,1
1211950,0,0 - 20000,0,0,0,0,0
1211960,0,0 - 20000,0,0,0,0,0
1211990,0,20000 - 50000,0,0,0,0,0
1212020,535,0 - 20000,18,0,18,0,9
1212040,0,0 - 20000,0,0,0,0,0
1212100,192,0 - 20000,64,0,64,0,2
1212110,0,0 - 20000,0,0,0,0,0
1212150,0,0 - 20000,0,0,0,0,2
1212170,0,0 - 20000,0,0,0,0,0
1212190,0,0 - 20000,0,0,0,0,1
1212290,0,0 - 20000,0,0,0,0,0
1212300,0,0 - 20000,0,0,0,0,0
1212320,0,0 - 20000,0,0,0,0,0
1212330,0,0 - 20000,0,0,0,0,0
1212360,0,0 - 20000,0,0,0,0,0
1212370,0,0 - 20000,0,0,0,0,0
1212380,0,0 - 20000,0,0,0,0,0
1212400,486,20000 - 50000,724,111,724,111,0
1212410,146,0 - 20000,0,0,0,0,1
1212440,0,0 - 20000,0,0,0,0,0
1212450,0,50000 - 100000,0,0,0,0,0
1212460,0,0 - 20000,0,0,0,0,0
1212470,0,0 - 20000,0,0,0,0,0
1212480,0,0 - 20000,0,0,0,0,0
1212530,0,0 - 20000,0,0,0,0,0
1212550,0,0 - 20000,0,0,0,0,1
1212600,0,0 - 20000,0,0,0,0,0
1212610,0,0 - 20000,0,0,0,0,0
1212620,2467,100000 - 200000,250,0,139,0,9
1212640,0,0 - 20000,0,0,0,0,0
1212680,0,0 - 20000,0,0,0,0,0
1212710,0,0 - 20000,0,0,0,0,0
1212720,0,0 - 20000,0,0,0,0,0
1212730,0,0 - 20000,0,0,0,0,0
1212740,0,0 - 20000,0,0,0,0,0
1212750,0,0 - 20000,0,0,0,0,0
1212760,0,0 - 20000,0,0,0,0,0
1212780,0,0 - 20000,0,0,0,0,0
1212830,1712,100000 - 200000,54,0,32,0,4
1212840,0,0 - 20000,0,0,0,0,0
1212850,0,0 - 20000,0,0,0,0,0
1212860,0,0 - 20000,0,0,0,0,0
1212870,0,0 - 20000,0,0,0,0,0
1212930,0,0 - 20000,0,0,0,0,0
1212940,273,0 - 20000,0,0,0,0,1
1212960,0,0 - 20000,0,0,0,0,0
1213000,0,0 - 20000,0,0,0,0,0
1213050,0,0 - 20000,0,0,0,0,0
1213070,0,0 - 20000,0,0,0,0,0
1213140,0,0 - 20000,0,0,0,0,0
1213150,0,0 - 20000,0,0,0,0,0
1213180,0,0 - 20000,0,0,0,0,0
1213210,22728,1000000 - 2000000,630,296,374,586,1227
1213220,0,0 - 20000,0,0,0,0,2
1213230,442,0 - 20000,0,0,0,0,2
1213370,0,0 - 20000,0,0,0,0,0
1213390,0,0 - 20000,0,0,0,0,0
1213420,0,0 - 20000,0,0,0,0,0
1213450,0,0 - 20000,0,0,0,0,0
1213460,0,50000 - 100000,0,0,0,0,0
1213550,0,0 - 20000,0,0,0,0,0
1213570,0,0 - 20000,0,0,0,0,3
1213600,0,0 - 20000,0,0,0,0,0
1213640,0,0 - 20000,0,0,0,0,0
1213650,0,0 - 20000,0,0,0,0,0
1213660,0,0 - 20000,0,0,0,0,0
1213670,0,20000 - 50000,0,0,0,0,45
1213680,0,0 - 20000,0,0,0,0,0
1213700,2019,50000 - 100000,124,0,124,0,13
1213710,0,0 - 20000,52,0,52,0,8
1213740,15945,500000 - 1000000,489,0,367,0,300
1213750,592,20000 - 50000,81,0,81,0,3
1213760,0,0 - 20000,0,0,0,0,0
1213770,0,0 - 20000,0,0,0,0,0
1213780,0,0 - 20000,0,0,0,0,0
1213810,0,0 - 20000,0,0,0,0,0
1213860,0,0 - 20000,0,0,0,0,0
1213870,0,0 - 20000,0,0,0,0,0
1213890,0,0 - 20000,0,0,0,0,1
1213910,0,0 - 20000,0,0,0,0,0
1213980,0,0 - 20000,0,0,0,0,0
1214050,0,0 - 20000,0,0,0,0,0
1214060,0,0 - 20000,0,0,0,0,0
1214130,0,0 - 20000,0,0,0,0,0
1214150,0,0 - 20000,0,0,0,0,0
1214180,0,0 - 20000,53,0,53,0,0
1214200,0,0 - 20000,0,0,0,0,0
1214210,0,0 - 20000,0,0,0,0,0
1214250,0,0 - 20000,0,0,0,0,0
1214280,0,200000 - 500000,0,0,0,0,7
1214320,0,20000 - 50000,0,0,0,0,0
1214330,103,20000 - 50000,0,0,0,0,0
1214360,0,100000 - 200000,0,0,0,0,2
1214380,0,0 - 20000,0,0,0,0,0
1214400,0,20000 - 50000,0,0,0,0,0
1214410,0,0 - 20000,0,0,0,0,1
1214450,123,0 - 20000,4,0,4,0,0
1214460,0,0 - 20000,0,0,0,0,0
1214470,514,50000 - 100000,370,370,370,370,2290
1214490,0,0 - 20000,0,0,0,0,0
1214500,0,0 - 20000,0,0,0,0,0
1214520,0,0 - 20000,0,0,0,0,6
1214530,0,0 - 20000,0,0,0,0,0
1214540,0,100000 - 200000,0,0,0,0,1
1214570,0,0 - 20000,0,0,0,0,0
1214590,0,0 - 20000,0,0,0,0,0
1214600,0,0 - 20000,0,0,0,0,0
1214630,0,0 - 20000,0,0,0,0,0
1214640,0,0 - 20000,0,0,0,0,0
1214650,1577,50000 - 100000,0,0,0,0,2150
1214670,0,200000 - 500000,0,0,0,0,226
1214680,0,0 - 20000,0,0,0,0,0
1214710,0,0 - 20000,0,0,0,0,0
1214760,0,0 - 20000,0,0,0,0,0
1214850,0,0 - 20000,0,0,0,0,0
1214920,0,0 - 20000,0,0,0,0,0
1214980,0,0 - 20000,0,0,0,0,0
1214990,0,0 - 20000,0,0,0,0,0
1215030,0,0 - 20000,0,0,0,0,0
1215060,0,0 - 20000,0,0,0,0,0
1215090,0,50000 - 100000,0,0,0,0,1
1215120,0,0 - 20000,0,0,0,0,0
1215180,470,20000 - 50000,381,0,381,0,1
1215200,0,0 - 20000,0,0,0,0,3
1215260,493,20000 - 50000,64,0,85,0,2
1215270,248,0 - 20000,146,0,146,0,4
1215280,0,20000 - 50000,0,0,0,0,0
1215310,0,0 - 20000,0,0,0,0,0
1215320,0,0 - 20000,0,0,0,0,2
1215340,0,0 - 20000,0,0,0,0,0
1215350,0,0 - 20000,0,0,0,0,0
1215380,0,0 - 20000,0,0,0,0,0
1215390,3140,100000 - 200000,157,0,157,0,420
1215410,0,0 - 20000,0,0,0,0,0
1215430,0,20000 - 50000,0,0,0,0,0
1215500,0,0 - 20000,0,0,0,0,0
1215520,0,0 - 20000,0,0,0,0,0
1215540,0,0 - 20000,0,0,0,0,0
1215550,0,0 - 20000,0,0,0,0,0
1215600,0,0 - 20000,0,0,0,0,0
1215650,0,0 - 20000,0,0,0,0,0
1215660,0,0 - 20000,0,0,0,0,0
1215690,0,0 - 20000,0,0,0,0,0
1215700,0,0 - 20000,0,0,0,0,0
1215710,0,0 - 20000,0,0,0,0,0
1215720,0,20000 - 50000,0,0,0,0,0
1215740,0,0 - 20000,0,0,0,0,0
1215750,0,0 - 20000,0,0,0,0,0
1215770,0,0 - 20000,0,0,0,0,0
1215830,0,0 - 20000,0,0,0,0,0
1215860,0,0 - 20000,0,0,0,0,1
1215870,0,0 - 20000,0,0,0,0,0
1215900,0,0 - 20000,0,0,0,0,0
1215930,0,0 - 20000,0,0,0,0,0
1215950,0,0 - 20000,0,0,0,0,0
1215960,0,0 - 20000,0,0,0,0,0
1215980,0,0 - 20000,0,0,0,0,0
1215990,0,0 - 20000,0,0,0,0,0
1216030,0,0 - 20000,0,0,0,0,0
1216050,0,0 - 20000,0,0,0,0,0
1216060,2572,50000 - 100000,1258,428,1439,619,1075
1216080,0,50000 - 100000,0,0,0,0,2
1216150,0,0 - 20000,0,0,0,0,0
1216190,0,0 - 20000,0,0,0,0,0
1216200,0,200000 - 500000,246,0,265,0,34
1216220,0,20000 - 50000,0,0,0,0,1
1216230,181,0 - 20000,102,0,164,0,10
1216300,0,0 - 20000,0,0,0,0,0
1216310,0,0 - 20000,0,0,0,0,0
1216320,4213,200000 - 500000,551,96,694,96,105
1216350,0,0 - 20000,65,0,65,0,0
1216370,0,0 - 20000,0,0,0,0,0
1216470,0,50000 - 100000,0,0,0,0,0
1216480,0,0 - 20000,0,0,0,0,0
1216490,286,0 - 20000,0,0,0,0,1
1216540,0,0 - 20000,0,0,0,0,0
1216550,0,0 - 20000,0,0,0,0,2
1216560,0,0 - 20000,0,0,0,0,0
1216590,0,0 - 20000,0,0,0,0,0
1216600,0,0 - 20000,0,0,0,0,0
1216610,0,0 - 20000,0,0,0,0,0
1216660,0,0 - 20000,0,0,0,0,1
1216700,0,0 - 20000,0,0,0,0,0
1216710,9446,200000 - 500000,525,0,609,0,141
1216720,0,0 - 20000,0,0,0,0,0
1216740,0,0 - 20000,0,0,0,0,0
1216870,0,0 - 0,0,0,0,0,0
1216880,243,20000 - 50000,596,0,1135,0,1
1216930,0,0 - 20000,0,0,0,0,0
1216980,0,0 - 20000,0,0,0,0,0
1217050,277,0 - 20000,0,0,0,0,2
1217060,64241,2000000 - 5000000,2213,181,1172,140,4151
1217070,0,0 - 20000,0,0,0,0,0
1217090,0,0 - 20000,0,0,0,0,0
1217100,0,0 - 20000,0,0,0,0,1
1217160,0,0 - 20000,0,0,0,0,0
1217190,0,50000 - 100000,0,0,0,0,2
1217200,0,0 - 20000,0,0,0,0,0
1217220,0,0 - 20000,0,0,0,0,0
1217230,0,0 - 20000,0,0,0,0,0
1217260,0,0 - 20000,0,0,0,0,0
1217280,0,0 - 20000,0,0,0,0,0
1217310,0,0 - 20000,0,0,0,0,0
1217330,0,20000 - 50000,0,0,0,0,0
1217340,0,0 - 20000,0,0,0,0,0
1217350,0,0 - 20000,0,0,0,0,0
1217370,0,0 - 20000,0,0,0,0,0
1217380,0,0 - 20000,0,0,0,0,9
1217390,2560,100000 - 200000,660,0,660,0,16
1217410,219,20000 - 50000,123,123,123,123,96
1217440,0,20000 - 50000,0,0,0,0,0
1217480,0,0 - 20000,0,0,0,0,0
1217490,0,20000 - 50000,0,0,0,0,0
1217510,0,0 - 20000,0,0,0,0,0
1217520,0,0 - 20000,0,0,0,0,0
1217550,0,0 - 20000,0,0,0,0,0
1217560,0,0 - 20000,0,0,0,0,0
1217570,0,0 - 20000,0,0,0,0,1
1217580,0,0 - 20000,0,0,0,0,0
1217610,0,0 - 20000,0,0,0,0,1
1217630,0,0 - 20000,0,0,0,0,0
1217640,0,0 - 20000,0,0,0,0,1
1217660,0,0 - 20000,0,0,0,0,0
1217720,0,0 - 20000,0,0,0,0,0
1217750,0,0 - 20000,0,0,0,0,0
1217820,0,0 - 20000,0,0,0,0,0
1217830,0,0 - 20000,0,0,0,0,4
1217850,0,0 - 20000,0,0,0,0,0
1217860,0,20000 - 50000,0,0,0,0,0
1217870,0,0 - 20000,0,0,0,0,0
1217880,0,0 - 20000,0,0,0,0,0
1217900,0,0 - 20000,0,0,0,0,0
1217930,0,20000 - 50000,0,0,0,0,2
1218010,172,0 - 20000,0,0,0,0,22
1218020,0,0 - 20000,0,0,0,0,0
1218030,0,0 - 20000,0,0,0,0,0
1218090,0,0 - 20000,0,0,0,0,0
1218110,0,0 - 20000,0,0,0,0,0
1218140,0,0 - 20000,0,0,0,0,1
1218170,292,0 - 20000,0,0,0,0,7
1218200,0,0 - 20000,0,0,0,0,0
1218210,2006,100000 - 200000,2086,57,1427,57,223
1218230,0,0 - 20000,0,0,0,0,0
1218250,0,200000 - 500000,0,0,0,0,6
1218260,0,20000 - 50000,0,0,0,0,0
1218280,1005,50000 - 100000,152,0,217,0,20
1218300,0,0 - 20000,0,0,0,0,0
1218310,0,0 - 20000,0,0,0,0,0
1218320,0,0 - 20000,0,0,0,0,0
1218360,0,20000 - 50000,0,0,0,0,5
1218420,0,0 - 20000,0,0,0,0,0
1218440,0,0 - 20000,0,0,0,0,0
1218460,0,0 - 20000,0,0,0,0,0
1218470,0,0 - 20000,0,0,0,0,0
1218480,0,0 - 20000,0,0,0,0,0
1218500,664,100000 - 200000,1240,0,1681,0,19
1218520,199,0 - 20000,33,0,33,0,1
1218530,0,0 - 20000,0,0,0,0,0
1218550,0,0 - 20000,0,0,0,0,0
1218560,0,0 - 20000,0,0,0,0,0
1218570,0,0 - 20000,0,0,0,0,1
1218580,0,0 - 20000,0,0,0,0,0
1218590,0,0 - 20000,0,0,0,0,0
1218640,0,0 - 20000,0,0,0,0,1
1218670,0,20000 - 50000,0,0,0,0,0
1218680,0,0 - 20000,0,0,0,0,0
1218710,0,0 - 20000,0,0,0,0,0
1218740,0,500000 - 1000000,0,0,0,0,191
1218750,0,0 - 20000,0,0,0,0,0
1218760,0,0 - 20000,0,0,0,0,0
1218770,0,0 - 20000,0,0,0,0,0
1218790,0,0 - 20000,0,0,0,0,1
1218810,0,0 - 20000,0,0,0,0,0
1218830,0,0 - 20000,0,0,0,0,0
1218850,0,0 - 20000,0,0,0,0,0
1218890,103,0 - 20000,0,0,0,0,5
1218900,3309,100000 - 200000,146,0,192,0,12
1218920,0,0 - 20000,0,0,0,0,1
1218930,0,0 - 20000,0,0,0,0,0
1218940,0,0 - 20000,0,0,0,0,0
1218950,0,0 - 20000,0,0,0,0,0
1219010,0,0 - 20000,0,0,0,0,0
1219020,0,0 - 20000,0,0,0,0,0
1219030,0,0 - 20000,0,0,0,0,0
1219060,0,0 - 20000,0,0,0,0,0
1219070,0,0 - 20000,0,0,0,0,0
1219080,0,0 - 20000,0,0,0,0,1
1219110,0,0 - 20000,0,0,0,0,0
1219120,0,0 - 20000,0,0,0,0,0
1219140,0,0 - 20000,0,0,0,0,0
1219170,0,0 - 20000,0,0,0,0,0
1219180,0,0 - 20000,0,0,0,0,0
1219220,0,0 - 20000,0,0,0,0,0
1219230,0,0 - 20000,0,0,0,0,0
1219240,0,0 - 20000,0,0,0,0,0
1219300,0,0 - 20000,0,0,0,0,0
1219310,0,50000 - 100000,0,0,0,0,0
1219320,0,0 - 20000,0,0,0,0,0
1219420,0,0 - 20000,0,0,0,0,0
1219450,0,0 - 20000,0,0,0,0,0
1219480,222,50000 - 100000,0,0,0,0,0
1219500,0,0 - 20000,0,0,0,0,0
1219520,0,0 - 20000,0,0,0,0,0
1219540,0,0 - 20000,0,0,0,0,2
1219580,0,0 - 20000,0,0,0,0,0
1219590,0,50000 - 100000,0,0,0,0,2
1219600,0,0 - 20000,0,0,0,0,0
1219610,0,0 - 20000,0,0,0,0,0
1219620,0,0 - 20000,0,0,0,0,0
1219650,0,0 - 20000,0,0,0,0,0
1219700,0,0 - 20000,0,0,0,0,0
1219730,0,0 - 20000,0,0,0,0,0
1219740,0,0 - 20000,0,0,0,0,0
1219790,0,20000 - 50000,0,0,0,0,0
1219820,0,0 - 20000,0,0,0,0,0
1219840,0,0 - 20000,0,0,0,0,0
1219860,0,0 - 20000,0,0,0,0,1
1219890,0,0 - 20000,0,0,0,0,0
1219910,0,0 - 20000,0,0,0,0,0
1219940,174,0 - 20000,0,0,0,0,0
1219950,424,0 - 20000,52,0,52,0,1
1219980,0,0 - 20000,0,0,0,0,0
1220010,5396,200000 - 500000,2168,2,1700,2,352
1220040,0,0 - 20000,0,0,0,0,0
1220070,0,0 - 20000,0,0,0,0,0
1220080,0,0 - 20000,0,0,0,0,0
1220100,0,0 - 20000,0,0,0,0,2
1220120,0,0 - 20000,0,0,0,0,0
1220140,1166,200000 - 500000,567,0,876,0,134
1220150,1056,50000 - 100000,266,0,414,0,21
1220160,0,0 - 20000,0,0,0,0,2
1220170,108,20000 - 50000,473,473,473,473,139
1220190,0,0 - 20000,0,0,0,0,0
1220200,0,0 - 20000,0,0,0,0,0
1220330,0,0 - 20000,0,0,0,0,0
1220340,0,0 - 20000,0,0,0,0,0
1220370,109,20000 - 50000,0,0,0,0,0
1220440,0,0 - 20000,0,0,0,0,0
1220460,0,0 - 20000,0,0,0,0,0
1220510,0,0 - 20000,0,0,0,0,0
1220520,0,0 - 20000,0,0,0,0,0
1220540,0,0 - 20000,0,0,0,0,0
1220580,0,20000 - 50000,0,0,0,0,0
1220600,0,0 - 20000,0,0,0,0,0
1220680,0,0 - 20000,0,0,0,0,1
1220690,0,0 - 20000,0,0,0,0,0
1220710,0,0 - 20000,0,0,0,0,0
1220840,3891,100000 - 200000,797,0,797,0,10
1220850,0,0 - 20000,0,0,0,0,0
1220880,0,0 - 20000,0,0,0,0,0
1220890,0,0 - 20000,0,0,0,0,0
1220900,0,20000 - 50000,0,0,0,0,4
1220910,0,0 - 20000,0,0,0,0,0
1220920,0,0 - 20000,0,0,0,0,0
1220930,0,50000 - 100000,0,0,0,0,1
1220980,0,0 - 20000,0,0,0,0,0
1220990,0,0 - 20000,0,0,0,0,0
1221030,0,0 - 20000,0,0,0,0,0
1221050,0,0 - 20000,0,0,0,0,1
1221070,0,0 - 20000,0,0,0,0,0
1221080,373,0 - 20000,29,0,29,0,1
1221230,0,0 - 20000,0,0,0,0,0
1221240,0,0 - 20000,0,0,0,0,1
1221250,572,50000 - 100000,0,0,0,0,20
1221280,0,0 - 20000,0,0,0,0,0
1221290,137,0 - 20000,0,0,0,0,0
1221300,0,0 - 20000,0,0,0,0,0
1221320,0,0 - 20000,0,0,0,0,0
1221330,0,20000 - 50000,0,0,0,0,0
1221390,0,0 - 20000,0,0,0,0,0
1221400,0,0 - 20000,0,0,0,0,0
1221420,0,0 - 20000,0,0,0,0,0
1221430,0,0 - 20000,0,0,0,0,0
1221440,0,0 - 20000,0,0,0,0,1
1221460,0,0 - 20000,0,0,0,0,0
1221510,0,0 - 20000,0,0,0,0,0
1221520,0,0 - 20000,0,0,0,0,0
1221540,372,20000 - 50000,0,0,0,0,1
1221560,0,0 - 20000,0,0,0,0,0
1221590,0,0 - 20000,0,0,0,0,0
1221600,0,0 - 20000,0,0,0,0,0
1221620,0,0 - 20000,0,0,0,0,0
1221630,0,0 - 20000,0,0,0,0,0
1221640,0,0 - 20000,0,0,0,0,4
1221650,0,0 - 20000,0,0,0,0,0
1221660,0,0 - 20000,0,0,0,0,0
1221730,0,0 - 20000,0,0,0,0,0
1221800,0,0 - 20000,62,0,62,0,0
1221830,0,0 - 20000,0,0,0,0,0
1221860,0,0 - 20000,0,0,0,0,0
1221880,0,0 - 20000,0,0,0,0,0
1221890,0,0 - 20000,0,0,0,0,0
1221980,0,0 - 20000,0,0,0,0,0
1221990,0,0 - 20000,0,0,0,0,1
1222000,0,0 - 20000,0,0,0,0,0
1222020,0,0 - 20000,0,0,0,0,0
1222040,261,20000 - 50000,80,0,80,0,1
1222050,247,20000 - 50000,0,0,0,0,0
1222060,0,0 - 20000,0,0,0,0,0
1222080,0,0 - 20000,0,0,0,0,0
1222090,0,0 - 20000,0,0,0,0,0
1222120,0,0 - 20000,0,0,0,0,0
1222140,47384,1000000 - 2000000,677,304,582,403,1232
1222160,0,0 - 20000,0,0,0,0,0
1222170,0,0 - 20000,0,0,0,0,0
1222180,0,0 - 20000,0,0,0,0,0
1222200,0,0 - 20000,0,0,0,0,0
1222210,0,0 - 20000,0,0,0,0,0
1222220,0,0 - 20000,0,0,0,0,0
1222230,0,0 - 20000,0,0,0,0,0
1222240,0,0 - 20000,0,0,0,0,0
1222250,0,0 - 20000,0,0,0,0,0
1222260,0,0 - 20000,0,0,0,0,0
1222270,0,0 - 20000,0,0,0,0,0
1222300,451,0 - 20000,186,10,186,10,57
1222340,0,0 - 20000,0,0,0,0,0
1222360,0,0 - 20000,0,0,0,0,1
1222370,3964,100000 - 200000,568,152,577,152,179
1222380,0,0 - 20000,0,0,0,0,0
1222390,0,0 - 20000,0,0,0,0,0
1222400,0,0 - 20000,0,0,0,0,0
1222420,0,0 - 20000,0,0,0,0,0
1222470,0,0 - 20000,0,0,0,0,0
1222480,0,0 - 20000,0,0,0,0,0
1222540,0,0 - 20000,0,0,0,0,5
1222570,0,20000 - 50000,0,0,0,0,0
1222600,0,0 - 20000,0,0,0,0,0
1222610,0,0 - 20000,0,0,0,0,0
1222640,0,0 - 20000,0,0,0,0,0
1222670,52701,1000000 - 2000000,1469,362,379,397,20055
1222680,35775,1000000 - 2000000,3051,993,698,502,1841
1222690,8562,200000 - 500000,2150,492,1350,638,1979
1222700,21885,1000000 - 2000000,597,1899,362,3503,620
1222720,0,0 - 20000,0,0,0,0,0
1222730,20063,500000 - 1000000,793,9863,469,9863,301
1222750,0,0 - 20000,0,0,0,0,7
1222790,0,0 - 0,0,0,0,0,0
1222800,0,100000 - 200000,0,0,0,0,470
1222830,0,0 - 0,0,0,0,0,0
1222840,0,0 - 20000,0,0,0,0,0
1222870,0,0 - 20000,0,0,0,0,0
1222930,0,0 - 20000,0,0,0,0,0
1222940,0,20000 - 50000,0,0,0,0,0
1222980,0,0 - 20000,0,0,0,0,0
1223020,107,0 - 20000,276,0,276,0,9
1223090,0,0 - 20000,0,0,0,0,0
1223110,0,0 - 20000,0,0,0,0,0
1223150,0,0 - 0,0,0,0,0,0
1223160,0,0 - 20000,0,0,0,0,0
1223180,0,0 - 0,0,0,0,0,0
1223200,0,0 - 20000,0,0,0,0,0
1223210,0,0 - 20000,0,0,0,0,0
1223250,0,0 - 20000,0,0,0,0,1
1223260,0,0 - 20000,0,0,0,0,0
1223270,0,0 - 20000,0,0,0,0,0
1223350,0,0 - 20000,0,0,0,0,0
1223370,0,0 - 20000,0,0,0,0,0
1223380,0,0 - 20000,0,0,0,0,0
1223390,0,0 - 20000,0,0,0,0,0
1223500,678,50000 - 100000,115,0,117,0,3
1223530,0,0 - 20000,0,0,0,0,3
1223550,0,0 - 20000,0,0,0,0,0
1223660,0,0 - 20000,0,0,0,0,0
1223670,0,0 - 20000,0,0,0,0,0
1223750,2142,0 - 20000,464,0,598,0,114
1223760,0,0 - 20000,0,0,0,0,0
1223810,397,0 - 20000,0,0,0,0,6
1223870,386,0 - 20000,26,0,26,0,5
1223880,0,0 - 20000,0,0,0,0,0
1223910,140,0 - 20000,0,0,0,0,7
1224010,0,0 - 20000,0,0,0,0,0
1224020,1527,50000 - 100000,126,0,170,0,5
1224030,0,0 - 20000,0,0,0,0,0
1224050,0,0 - 20000,0,0,0,0,0
1224120,0,0 - 20000,0,0,0,0,0
1224130,0,0 - 20000,0,0,0,0,0
1224160,629,0 - 20000,133,0,133,0,31
1224250,0,0 - 20000,0,0,0,0,0
1224290,583,50000 - 100000,316,1,528,1,18
1224320,0,0 - 20000,0,0,0,0,0
1224380,0,0 - 20000,0,0,0,0,0
1224420,0,0 - 20000,0,0,0,0,0
1224450,0,0 - 20000,0,0,0,0,0
1224470,0,0 - 20000,0,0,0,0,0
1224480,0,0 - 20000,0,0,0,0,0
1224490,0,0 - 20000,0,0,0,0,0
1224530,0,0 - 20000,0,0,0,0,0
1224600,618,0 - 20000,0,0,0,0,1
1224640,0,0 - 20000,0,0,0,0,2
1224650,0,20000 - 50000,0,0,0,0,0
1224690,161,0 - 20000,60,0,60,0,2
